Scopus;2016;Landscape fuel reduction, forest fire, and biophysical linkages to local habitat use and local persistence of fishers (Pekania pennanti) in Sierra Nevada mixed-conifer forests
Scopus;2013;Challenges of wildland fire management in Botswana: Towards a community inclusive fire management approach
Scopus;2017;Review of state-of-the-art decision support systems (DSSs) for prevention and suppression of forest fires
Scopus;2013;Land Use Planning and Bushfire Risk: CFA Referrals and the February 2009 Victorian Fire Area
Scopus;2024;The impacts of forest fires on watershed hydrological response. A review
Scopus;2021;A review of forest fire and policy response for resilient adaptation under changing climate in the Eastern Himalayan region
Scopus;2024;A comprehensive survey of research towards AI-enabled unmanned aerial systems in pre-, active-, and post-wildfire management
Scopus;2009;Wildland fire mitigation networks in the western United States
Scopus;2015;Short-term changes in summer and winter resident bird communities following a high severity wildfire in a southern USA mixed pine/hardwood forest
Scopus;2025;A large-scale FireLine global positioning method based on a single unmanned aerial vehicle
Scopus;2024;Understanding threat appraisal and protective action concerning forest fires in low-exposure regions: an application of the protective action decision model
Scopus;2024;Vegetation Classification and a Biomass Inversion Model for Wildfires in Chongli Based on Remote Sensing Data
Scopus;2011;Predicting climate change effects on wildfires requires linking processes across scales
Scopus;2011;What applied social psychology theories might contribute to community bushfire safety research after Victoria's Black Saturday
Scopus;1996;General mathematical model for forest fires and its applications
Scopus;2012;Fire and soils: Key concepts and recent advances
Scopus;1996;Forest fires and other examples of self-organized criticality
Scopus;2025;Stakeholder and social network analysis for understanding forest (fires) management-A contribution based on a systematic literature review
Scopus;2022;Modeling the systemic risks of COVID-19 on the wildland firefighting workforce
Scopus;2020;Prototyping a geospatial Atlas for wildfire planning and management
Scopus;2024;Collective emotions, triggering events, and self-organization: The forest-fire model of cultural identity conflict escalation
Scopus;2024;Influences of wildfire on the forest ecosystem and climate change: A comprehensive study
Scopus;2013;Burning, fire prevention and landscape productions among the Pemon, Gran Sabana, Venezuela: Toward an intercultural approach to wildland fire management in Neotropical Savannas
Scopus;2025;Forest fires in cool-temperate and humid-continental forests— an overview
Scopus;2025;Forest fire dynamics in Nepal: Regional trends and socio-ecological drivers
Scopus;2016;Beyond transmission: An analysis of communication frameworks in Australian bushfire preparedness
Scopus;2006;Firewise activities of full-time versus seasonal residents in the wildland-urban interface
Scopus;2013;FireDST: Fire impact and risk evaluation decision support tool-Model description
Scopus;2015;Catching Fire? Social Interactions, Beliefs, and Wildfire Risk Mitigation Behaviors
Scopus;2014;Modeling the dynamics of natural forest ecosystems in the northeast of european Russia under climate change and forest fires
Scopus;2018;Digital soil mapping for fire prediction and management in rangelands
Scopus;2025;THE IMPACT OF FOREST FIRES IN THE CONTEXT OF CLIMATE CHANGE: AN INTERDISCIPLINARY ANALYSIS
Scopus;2023;Landscape-scale fuel treatment effectiveness: lessons learned from wildland fire case studies in forests of the western United States and Great Lakes region
Scopus;2015;Operational wildfire suppression modelling: A review evaluating development, state of the art and future directions
Scopus;2023;Dead Fuel Moisture Content in Wildfire Propagation Potential Estimation for Split-Dalmatia County
Scopus;2006;Science, technology, and human factors in fire danger rating: The Canadian experience
Scopus;2021;Forest fire fuel through the lens of remote sensing: Review of approaches, challenges and future directions in the remote sensing of biotic determinants of fire behaviour
Scopus;2009;Bushfire building damage survey-a nsw perspective
Scopus;2025;Challenges and Opportunities in Remote Sensing-Based Fuel Load Estimation for Wildfire Behavior and Management: A Comprehensive Review
Scopus;2025;Assessing fire hazard using remote sensing and fire behaviour models in the telagh region of Sidi Bel Abbes, Algeria
Scopus;2002;Coupling of a simplified flow with a phenomenological fire spread model
Scopus;2017;Examining the influence of biophysical conditions on wildland-urban interface homeowners’ wildfire risk mitigation activities in fire-prone landscapes
Scopus;2023;Impact of Lightning-Induced Wildfires on Power System Based on Satellite Data and Climatological Projections
Scopus;2024;A novel framework for identifying causes of forest fire events using environmental and temporal characteristics of the ignition point in fire footprint
Scopus;2024;Analysis of Wildfire Visualization Systems for Research and Training: Are They Up for the Challenge of the Current State of Wildfires?
Scopus;2001;Fire at the wildland interface: The influence of experience and mass media on public knowledge, attitudes, and behavioral intentions
Scopus;2023;Building bushfire resilience in horticultural production systems: important insights from Australia
Scopus;2010;The economic cost of adverse health effectsfrom wildfire-smoke exposure: A review
