Scholar;2009;Updates and revisions to the 1992 Canadian forest fire behavior prediction system
Scholar;2020;The impact of fuel treatments on wildfire behavior in North American boreal fuels: a simulation study using FIRETEC
Scholar;2013;A national approach for integrating wildfire simulation modeling into Wildland Urban Interface risk assessments within the United States
Scholar;2003;A review of prescribed burning effectiveness in fire hazard reduction
Scholar;2011;Progress towards and barriers to implementation of a risk framework for US federal wildland fire policy and decision making
Scholar;2012;Coupling wind dynamics into a DDDAS forest fire propagation prediction system
Scholar;2018;Kalman filter-based large-scale wildfire monitoring with a system of UAVs
Scholar;2021;A survey of machine learning algorithms based forest fires prediction and detection systems
Scholar;2011;Synthesis of knowledge of extreme fire behavior: volume I for fire managers
Scholar;2006;Lessons learnt from post- bushfire surveys at the urban interface in Australia
Scholar;2025;Mapping Long-Term Wildfire Dynamics in Portugal Using Trajectory Analysis (1975– 2024)
Scholar;2021;Towards a comprehensive look at global drivers of novel extreme wildfire events
Scholar;2008;Efficient simulation of wildfire spread on an irregular grid
Scholar;1995;Renormalization group approach to the critical behavior of the forest - fire model
Scholar;2014;Wind effect on wildfire and simulation of its spread (case study: Siahkal forest in northern Iran).
Scholar;2002;Information systems in support of wildland fire management decision making in Canada
Scholar;2012;Effects of bark beetle-caused tree mortality on wildfire
Scholar;2012;Wind–terrain effects on the propagation of wildfires in rugged terrain: fire channelling
Scholar;2012;Fuels and fire behavior dynamics in bark beetle-attacked forests in Western North America and implications for fire management
Scholar;2025;Predicting the Future of Forest Fires: Climate Models, Fire Behavior and Fire Spread
Scholar;2013;A wildfire risk assessment framework for land and resource management
Scholar;2007;How forest fires kill trees: a review of the fundamental biophysical processes
Scholar;1982;Charts for interpreting wildland fire behavior characteristics
Scholar;2016;AEGIS: a wildfire prevention and management information system
Scholar;2019;Setting wildfire evacuation triggers by coupling fire and traffic simulation models: a spatiotemporal GIS approach
Scholar;2019;A review of the applications of remote sensing in fire ecology
Scholar;2022;Deep learning and transformer approaches for UAV-based wildfire detection and segmentation
Scholar;1992;Self-organized critical forest - fire model
Scholar;2015;Incidence of forest fire in India and its effect on terrestrial ecosystem dynamics, nutrient and microbial status of soil
Scholar;1996;A review of initial attack fire crew productivity and effectiveness
Scholar;2011;A real-time risk assessment tool supporting wildland fire decisionmaking
